"","mutated_alleles","product","paramset","mean_product","sd_product","cv_product","fano_product","gini_product","bimodality_coef","HDTpval"
"240",2,"B1",20,3.52710843373494,15.7864100819412,4.46308344165516,70.45606543989,0.735126133275617,0.783282822006716,0.978631544583489
"241",0,"A1",21,128.915662650602,23.8680688079914,0.185130472221621,4.41870684944158,0.103636189941999,0.351382698266238,0.646305756015621
"242",0,"Anonsense1",21,0,0,0,0,0,NA,1
"243",0,"Aprime1",21,0,0,0,0,0,NA,1
"244",0,"B1",21,128.177710843373,30.1834529336474,0.235462921796982,7.1070840176783,0.133169865555912,0.402038292970419,0.946888508256828
"245",1,"A1",21,65.3734939759036,16.8142227548259,0.25716311154957,4.32399784191862,0.141615199224927,0.346936837026754,0.290514205026231
"246",1,"Anonsense1",21,65.105421686747,16.8780332613218,0.25920178083953,4.37481627840342,0.145678581643291,0.413996324502618,0.354096436457354
"247",1,"Aprime1",21,10.5753012048193,12.0290581547464,1.13639261859358,13.6697328956867,0.522402647279203,0.636956152654072,7.1128363028361e-06
"248",1,"B1",21,117.25,33.6755556948882,0.287187068863109,9.67118413235132,0.160554620734652,0.350719816545128,0.90230605451317
"249",2,"A1",21,0,0,0,0,0,NA,1
"250",2,"Anonsense1",21,136.265060240964,24.0477040188127,0.176464453409825,4.24356494544104,0.0991576681517609,0.364290838275301,0.238484970306127
"251",2,"Aprime1",21,20.7530120481928,14.6672814447227,0.706413954327948,10.3611722846075,0.364656354579214,0.505852675074771,0.290514205026231
"252",2,"B1",21,2.15361445783133,7.94603506794799,3.67257439937456,29.1824049670783,0.636445495448844,0.861804156777895,0.199645097541307
"253",0,"A1",22,876.921686746988,142.542281466257,0.162546619788621,23.1697660292982,0.0920628339687359,0.378565414943721,0.950315936595894
"254",0,"Anonsense1",22,0,0,0,0,0,NA,1
"255",0,"Aprime1",22,0,0,0,0,0,NA,1
"256",0,"B1",22,868.578313253012,197.813722408171,0.227741634776693,45.0504205224999,0.127764198463407,0.334462150311825,0.804749741755631
"257",1,"A1",22,436.009036144578,95.7285464262404,0.219551300495279,21.0173268624038,0.124105200361295,0.417666595526685,0.47097496498197
"258",1,"Anonsense1",22,439.743975903614,96.3049229329596,0.218997276227169,21.0905158095856,0.12342077790616,0.3542572494455,0.915533815514035
"259",1,"Aprime1",22,47.1415662650602,64.2820998230475,1.36330783714986,87.6362904772103,0.614781782451083,0.638741039066896,0.0884087722577303
"260",1,"B1",22,812.563253012048,198.618397663188,0.244431375173806,48.5485680756309,0.138796170528253,0.384410385677163,0.871371721065837
"261",2,"A1",22,0,0,0,0,0,NA,1
"262",2,"Anonsense1",22,889.090361445783,125.348978585776,0.140984059866924,17.6722079011948,0.0794021811587319,0.336341692812841,0.604070963172447
"263",2,"Aprime1",22,81.4909638554217,82.5571480706402,1.01295916226331,83.6270195484836,0.506892395961324,0.660308073764439,0.921412820403309
"264",2,"B1",22,4.95783132530121,35.3295837127025,7.11167135099145,251.252388332081,0.81331392303288,0.905931232600961,1
"265",0,"A1",23,332.237951807229,54.709952087565,0.164666032672213,9.00887075794617,0.0924658638168165,0.336047474284009,0.8322296432321
"266",0,"Anonsense1",23,0,0,0,0,0,NA,1
"267",0,"Aprime1",23,0,0,0,0,0,NA,1
"268",0,"B1",23,177.569277108434,72.9529378287429,0.410818981902918,29.970451645631,0.231022038732648,0.426949907932507,0.989338002392337
"269",1,"A1",23,172.656626506024,38.2873874076909,0.221741677488296,8.48990951042565,0.124596314282,0.355593364584657,0.772987312384869
"270",1,"Anonsense1",23,168.512048192771,39.5822197490683,0.234878582200654,9.29701565501587,0.133708008051253,0.44074966759954,0.540713065262476
"271",1,"Aprime1",23,33.7530120481928,29.7594457820816,0.881421531337412,26.230616272995,0.447017920877478,0.596011948433252,0.752199111783747
"272",1,"B1",23,172.240963855422,82.3203660544954,0.477909465421574,39.3416821344122,0.266084890364714,0.481888122120363,0.786461403610613
"273",2,"A1",23,0,0,0,0,0,NA,1
"274",2,"Anonsense1",23,346.843373493976,49.9224732925219,0.14392961726056,7.18532247369318,0.0808411680040797,0.360171712361683,0.948387078130564
"275",2,"Aprime1",23,56.421686746988,40.6795361848654,0.720863375345354,29.3243877617056,0.369982342294061,0.493601439732981,0.92836073527245
"276",2,"B1",23,6.59036144578313,19.169957705191,2.90437998928655,55.6768415544262,0.771368808567604,0.817110933315613,0.290514205026231
"277",0,"A1",24,424.496987951807,69.91943998329,0.164707394619444,11.5162487928983,0.0916798045542877,0.316823383685015,0.875525951024606
"278",0,"Anonsense1",24,0,0,0,0,0,NA,1
"279",0,"Aprime1",24,0,0,0,0,0,NA,1
"280",0,"B1",24,456.012048192771,90.8370599238602,0.19919444746992,18.0942379613253,0.111607891547208,0.334450606836355,0.991957237352801
"281",1,"A1",24,216.951807228916,45.7982977333646,0.211089215739445,9.66752675073755,0.118134228456113,0.336697051593401,0.34834355196474
"282",1,"Anonsense1",24,217.25,52.6430219910526,0.24230425292761,12.7556281153938,0.136762218833517,0.404884997618675,0.911222545261901
"283",1,"Aprime1",24,22.8584337349398,31.5306567544061,1.3787851463667,43.474001188162,0.611640476817002,0.704791203382172,0.0113004965958484
"284",1,"B1",24,435.737951807229,112.293909273124,0.257703814343577,28.9385687472355,0.143349019020003,0.300350761733115,0.995463631381792
"285",2,"A1",24,0,0,0,0,0,NA,1
"286",2,"Anonsense1",24,437.388554216867,68.8152409808821,0.1573284600908,10.8265958942995,0.088072107040964,0.303954155087384,0.95476688500866
"287",2,"Aprime1",24,45.3132530120482,40.4471017669955,0.89241391733827,36.0955565328641,0.449100381755952,0.590977607831243,0.778711599506917
"288",2,"B1",24,7.72590361445783,28.0355868602916,3.62408688855626,101.603402753363,0.813609633563595,0.750648321811903,0.686266367705703
"289",0,"A1",25,143.614457831325,24.7974666503081,0.172654901712009,4.28140416721576,0.0967425061405331,0.356132425607584,0.752199111783747
"290",0,"Anonsense1",25,0,0,0,0,0,NA,1
"291",0,"Aprime1",25,0,0,0,0,0,NA,1
"292",0,"B1",25,68.3493975903614,30.9490112722468,0.452739672425238,14.011845225282,0.250414444435142,0.426796383742927,0.569546285682838
"293",1,"A1",25,71.4638554216867,18.3244150823966,0.256379272872365,4.69800021463625,0.142529799971354,0.346524667756745,0.493206545353833
"294",1,"Anonsense1",25,73.7650602409639,18.0276453279087,0.244359615146729,4.40522847432949,0.137328137786825,0.400641216244023,0.199645097541307
"295",1,"Aprime1",25,4.71987951807229,7.32106772362058,1.54783387095753,11.3317965941939,0.582229391499648,0.720488268068013,0
"296",1,"B1",25,66.7469879518072,35.0582918545408,0.525162877028692,18.4113134140422,0.288674527382159,0.432743381804494,0.80973805476846
"297",2,"A1",25,0,0,0,0,0,NA,1
"298",2,"Anonsense1",25,147.243975903614,24.7130503552363,0.167826031206195,4.14749316011816,0.0938017669964659,0.341286897418503,0.171138530553769
"299",2,"Aprime1",25,11.2319277108434,12.5658557132989,1.11776699125885,14.045698733247,0.522846619178017,0.662009198985433,0.000102758601263409
"300",2,"B1",25,0.948795180722892,5.20287206243855,5.42646872558934,28.2332225300653,0.469148619206346,0.808926941095131,1
"301",0,"A1",26,437.265060240964,68.114100884261,0.15576946201031,10.6100968500573,0.0880928872737486,0.374536920207806,0.990291364327534
"302",0,"Anonsense1",26,0,0,0,0,0,NA,1
"303",0,"Aprime1",26,0,0,0,0,0,NA,1
"304",0,"B1",26,721.78313253012,53.8811600887927,0.0746490339966545,4.02217655124747,0.0417391926057984,0.314107296693986,0.972913969893686
"305",1,"A1",26,234.289156626506,50.3610601311599,0.214943411902417,10.8247780916143,0.121288651970779,0.372842598264302,0.765627514656521
"306",1,"Anonsense1",26,226.813253012048,47.8740928522433,0.211063425890027,10.1044700487718,0.117452436607365,0.296753224095795,0.90230605451317
"307",1,"Aprime1",26,35.2078313253012,35.2514772092419,1.00095536501467,35.2851552372829,0.506148126321107,0.582839159739905,0.404280223866383
"308",1,"B1",26,699.436746987952,70.0180743106481,0.100104939528519,7.00915509477077,0.0548416331908295,0.354297206706624,0.982876515663586
"309",2,"A1",26,0,0,0,0,0,NA,1
"310",2,"Anonsense1",26,464.94578313253,69.8271284484811,0.150180148267083,10.4866485034576,0.0844574855201898,0.357804733311998,0.939049835071129
"311",2,"Aprime1",26,65.9759036144578,48.564337593423,0.735980488759759,35.7424049183014,0.392021675476867,0.526614300832665,0.672086795815674
"312",2,"B1",26,314.725903614458,184.812733317978,0.587199398592821,108.521925856612,0.335360148678016,0.544810604543693,0.0401009549503203
"313",0,"A1",27,116.759036144578,23.0265000949134,0.197196969806302,4.54075604396144,0.11012265760402,0.345304808001492,0.921412820403309
"314",0,"Anonsense1",27,0,0,0,0,0,NA,1
"315",0,"Aprime1",27,0,0,0,0,0,NA,1
"316",0,"B1",27,146.156626506024,26.3531589982944,0.180295322046092,4.75135128852935,0.101270811097674,0.360947027155274,0.404280223866383
"317",1,"A1",27,58.2319277108434,13.5730252263584,0.233045604083456,3.16313386311668,0.129067145776087,0.34267366589394,0.455583870878373
"318",1,"Anonsense1",27,57.6024096385542,14.6293086273159,0.253926345367197,3.71476687498314,0.141046711517121,0.387225301663418,0.254093740722158
"319",1,"Aprime1",27,6.26506024096386,8.08539668621146,1.28849706229586,10.4180098776801,0.529256328797778,0.566464301194056,2.07648714511954e-06
"320",1,"B1",27,141.569277108434,27.4758562856543,0.194066934418735,5.33215519988665,0.109386673094677,0.410469783545435,0.849548166349102
"321",2,"A1",27,0,0,0,0,0,NA,1
"322",2,"Anonsense1",27,115.867469879518,19.8141034847003,0.170991854631463,3.38805030270865,0.095970686871196,0.35935515394647,0.493206545353833
"323",2,"Aprime1",27,8.55421686746988,9.91078391215501,1.15723177793406,11.4690740873834,0.513333915738616,0.618379119887115,0
"324",2,"B1",27,9.05421686746988,11.6197332020561,1.28193459754451,14.8957380059523,0.565599125080309,0.673348897924242,4.59466172397782e-06
"325",0,"A1",28,787.228915662651,124.912907453023,0.158672170503511,19.8202021494753,0.0895848269344133,0.356911573842343,0.659740789256252
"326",0,"Anonsense1",28,0,0,0,0,0,NA,1
"327",0,"Aprime1",28,0,0,0,0,0,NA,1
"328",0,"B1",28,1066.93072289157,128.8233926167,0.120740908892829,15.5542535111982,0.0681050743717721,0.358201762569466,0.991455684183904
"329",1,"A1",28,394.388554216867,86.6320286512773,0.219656050269497,19.0292492403735,0.124370039559162,0.377203007679868,0.990226508314314
"330",1,"Anonsense1",28,391.60843373494,94.1477449240106,0.240406826681026,22.6337605963561,0.135532093543801,0.357666993695966,0.783583333227809
"331",1,"Aprime1",28,51.5331325301205,66.4222198185659,1.2886725458479,85.5964911144599,0.587452671761526,0.627870946942213,0.540713065262476
"332",1,"B1",28,1017.17771084337,150.745704473131,0.14819851131326,22.3402889897866,0.0822304259860452,0.296661619799573,0.852892245381113
"333",2,"A1",28,0,0,0,0,0,NA,1
"334",2,"Anonsense1",28,806.186746987952,123.179902106803,0.152791365838448,18.8208254867447,0.0864010024260393,0.383965074928338,0.962340372864599
"335",2,"Aprime1",28,95.2831325301205,80.6613783812492,0.846455313616157,68.2762523344118,0.436930352957849,0.524151223940748,0.692636900004121
"336",2,"B1",28,31.7048192771084,89.861542915384,2.83342440422625,254.615888697873,0.844851500309582,0.764146544482032,0.054735887729515
"337",0,"A1",29,684.379518072289,108.150982367606,0.158025480390514,17.090610943347,0.0891956812333669,0.359331052110565,0.290514205026231
"338",0,"Anonsense1",29,0,0,0,0,0,NA,1
"339",0,"Aprime1",29,0,0,0,0,0,NA,1
"340",0,"B1",29,1077.95481927711,95.8083800440973,0.0888789488587829,8.51534811018217,0.0499915174652599,0.36641075193953,0.960140664735616
"341",1,"A1",29,358.027108433735,77.0467107509142,0.215191970150697,16.5798334801201,0.121083164844753,0.353902687162804,0.704295866920293
"342",1,"Anonsense1",29,357.957831325301,83.1352665038873,0.232242283325003,19.3075241176954,0.131187141369277,0.367087959307364,0.980321819196155
"343",1,"Aprime1",29,74.3253012048193,63.9638036679129,0.860476820988061,55.0393704384702,0.453595331421656,0.542978448670255,0.842125942156101
"344",1,"B1",29,1049.74698795181,107.82480961235,0.102714067017289,11.0751247206493,0.0567308736390316,0.370030011970577,0.994053013094267
"345",2,"A1",29,0,0,0,0,0,NA,1
"346",2,"Anonsense1",29,722.325301204819,109.531753558835,0.151635609357789,16.6089141949211,0.0851749241619687,0.336856655467194,0.726375260105335
"347",2,"Aprime1",29,123.16265060241,80.1292614491429,0.650544264958567,52.1276314911055,0.352899054370897,0.509126170703417,0.49627297023271
"348",2,"B1",29,67.4969879518072,115.987172394556,1.71815060801348,199.28343077147,0.732607444862339,0.747201510733026,0.139464567234281
"349",0,"A1",30,672.590361445783,103.216112251275,0.153458306250992,15.8393697638929,0.0870720486582519,0.395567058740735,0.862679793767488
"350",0,"Anonsense1",30,0,0,0,0,0,NA,1
"351",0,"Aprime1",30,0,0,0,0,0,NA,1
"352",0,"B1",30,1103.1234939759,73.3173777174862,0.0664628334810472,4.87288066650432,0.0374270256060866,0.408801798678343,0.871243898605567
"353",1,"A1",30,340.629518072289,75.1033815323373,0.220477594488609,16.5586128982099,0.124230967831439,0.358070460543148,0.922828136395171
"354",1,"Anonsense1",30,343.849397590361,76.845402732279,0.223479140808083,17.1733445776608,0.125797802091412,0.369579763033334,0.80594259921522
"355",1,"Aprime1",30,45.066265060241,52.039856389863,1.15448465662174,60.0792157348959,0.543474013748206,0.590221850988005,0.656961919132976
"356",1,"B1",30,1007.49698795181,141.110903193069,0.140059478376361,19.7639194944384,0.0753188369703604,0.468455525294586,0.993236806286391
"357",2,"A1",30,0,0,0,0,0,NA,1
"358",2,"Anonsense1",30,676.057228915663,100.30686922664,0.148368187269661,14.8823483578514,0.08360420590911,0.349908011455134,0.970161063561559
"359",2,"Aprime1",30,66.0060240963855,62.643864344688,0.948919072333497,59.4439576413468,0.47500863834733,0.501374404237298,0.927074084370758
"360",2,"B1",30,200.707831325301,135.489274049992,0.675023604805723,91.4584581817361,0.367223804351757,0.508957432452617,0.970315072307412
"361",0,"A1",31,817.545180722892,130.397166047657,0.159496470846602,20.7978877929997,0.0899788063671873,0.343860090961051,0.929675205653099
"362",0,"Anonsense1",31,0,0,0,0,0,NA,1
"363",0,"Aprime1",31,0,0,0,0,0,NA,1
"364",0,"B1",31,1312.12048192771,93.2744250626292,0.0710862420676299,6.63052835872106,0.0404062275766307,0.410085317644272,0.990291364327534
"365",1,"A1",31,416.512048192771,95.4665590808681,0.229199293278912,21.8808678731045,0.12896418084649,0.340442319902116,0.480701281394659
"366",1,"Anonsense1",31,414.737951807229,92.8654648800804,0.223908194062025,20.7933385320292,0.12648077548375,0.36977535488921,0.91731851342685
"367",1,"Aprime1",31,41.3042168674699,56.9979666276523,1.37962113164322,78.6355992202043,0.626523824025186,0.710750357553794,0.0354795963294635
"368",1,"B1",31,1300.3734939759,111.203491744976,0.0855159206958039,9.50966898115983,0.0467785049506077,0.340290004372991,0.995933837477633
"369",2,"A1",31,0,0,0,0,0,NA,1
"370",2,"Anonsense1",31,850.656626506024,127.382062691471,0.149743811173917,19.0746755426156,0.0839558339458631,0.336220416808332,0.989704946777652
"371",2,"Aprime1",31,75.1385542168675,73.7581912396357,0.981498473367573,72.3935521000559,0.500963264403448,0.634355645764233,0.984331918499576
"372",2,"B1",31,75.8524096385542,136.284465338737,1.79646897571622,244.830813853114,0.755257715164007,0.736665783201246,0.139464567234281
"373",0,"A1",32,301.114457831325,50.2147548338975,0.166757476943388,8.37368582143154,0.0932812424550149,0.338951204932151,0.955761245824277
"374",0,"Anonsense1",32,0,0,0,0,0,NA,1
"375",0,"Aprime1",32,0,0,0,0,0,NA,1
"376",0,"B1",32,460.349397590361,44.276031647924,0.0961770996305844,4.2583403070493,0.0532055360269031,0.242205424340485,0.727529738180369
"377",1,"A1",32,160.885542168675,34.5966683079935,0.215025648577163,7.43917104153527,0.120187817843771,0.343573782096646,0.404280223866383
"378",1,"Anonsense1",32,156.569277108434,36.6757411623566,0.234231130962228,8.59060033133672,0.131901087038883,0.377813993291567,0.774548481599973
"379",1,"Aprime1",32,66.6596385542169,50.6371649561212,0.759523616060139,38.4601226345069,0.409673283348414,0.511419114094745,0.873606410285037
"380",1,"B1",32,442.265060240964,60.5572480063211,0.136922140654569,8.2916280291751,0.0734934110064241,0.364743060781752,0.856970390542103
"381",2,"A1",32,0,0,0,0,0,NA,1
"382",2,"Anonsense1",32,329.439759036145,49.4168346861162,0.149998090242022,7.41243082872316,0.0844835232128631,0.361111420657265,0.987727858450221
"383",2,"Aprime1",32,115.731927710843,47.3118835492058,0.408770481751475,19.3397014309785,0.226895946578211,0.424808485622554,0.249127313771602
"384",2,"B1",32,200.253012048193,120.264169787625,0.600531114346189,72.222375898482,0.3426622257709,0.474385549852514,0.162610925044676
"385",0,"A1",33,931.150602409639,152.331056138558,0.163592677508433,24.9202453413942,0.0927788588970746,0.394919698196531,0.973142672881278
"386",0,"Anonsense1",33,0,0,0,0,0,NA,1
"387",0,"Aprime1",33,0,0,0,0,0,NA,1
"388",0,"B1",33,1361.17469879518,127.721490187831,0.093831123947309,11.9842509765494,0.0521796944945192,0.305035120778792,0.931603095544716
"389",1,"A1",33,474.539156626506,105.000078995278,0.221262808139218,23.232612333335,0.123384772248566,0.316263209408259,0.825160858286384
"390",1,"Anonsense1",33,467.349397590361,99.7326557755021,0.213396063692545,21.2825561640957,0.121133183468316,0.394868660663182,0.986834190042157
"391",1,"Aprime1",33,65.6957831325301,80.8764354242799,1.23088762614929,99.5498036108081,0.584833440250638,0.623023614534026,0.199645097541307
"392",1,"B1",33,1309.64156626506,157.281477873688,0.120094139483399,18.8885837419179,0.0675779879958597,0.374626994790407,0.865217306312104
"393",2,"A1",33,0,0,0,0,0,NA,1
"394",2,"Anonsense1",33,956.295180722892,144.255428380314,0.150846645284581,21.7604474352605,0.085542881356716,0.380642241501143,0.627220090730807
"395",2,"Aprime1",33,109.469879518072,88.4763729840938,0.808151903103699,71.5023492068081,0.423087485726525,0.553321824143821,0.686266367705703
"396",2,"B1",33,15.3463855421687,54.9474664151685,3.57815100853535,196.610332369898,0.868007685801248,0.84735503075082,0.819859269577098
"397",0,"A1",34,549.819277108434,86.2785686584319,0.156918833264342,13.5387323295985,0.0887805454285755,0.379711860059278,0.952038173933243
"398",0,"Anonsense1",34,0,0,0,0,0,NA,1
"399",0,"Aprime1",34,0,0,0,0,0,NA,1
"400",0,"B1",34,456.246987951807,133.491999907255,0.292580724092614,39.0571859934358,0.16549832387532,0.388831924834674,0.882130472552278
"401",1,"A1",34,278.376506024096,60.1981606033034,0.216239506228412,13.017220524717,0.121712070106134,0.365123113992512,0.992575222507336
"402",1,"Anonsense1",34,285.19578313253,59.1906713197965,0.207536714963075,12.2842374821696,0.11699387084949,0.358720111368186,0.987727858450221
"403",1,"Aprime1",34,68.9909638554217,60.1779077631815,0.872131408037615,52.4830434302612,0.450839334443251,0.608276413833532,0.984897908491351
"404",1,"B1",34,424.918674698795,143.503474322572,0.337711909944163,48.4628323970991,0.189549946896955,0.334908438954454,0.994907933268524
"405",2,"A1",34,0,0,0,0,0,NA,1
"406",2,"Anonsense1",34,577.096385542169,87.3101032290595,0.151289442321861,13.2090968265885,0.0851399533359146,0.353517169332816,0.700861294647063
"407",2,"Aprime1",34,105.638554216867,62.9971616515469,0.596289860457825,37.56456873044,0.313811624307647,0.459444656951953,0.331018004481165
"408",2,"B1",34,22.3765060240964,45.4847651114267,2.03179384324056,92.4156657146395,0.740205118890715,0.733759348043153,0.00643293374990772
"409",0,"A1",35,18.0180722891566,5.16199555263204,0.286330977036121,1.47803923004124,0.15311070064229,0.356802258874778,0.000913164964337354
"410",0,"Anonsense1",35,0,0,0,0,0,NA,1
"411",0,"Aprime1",35,0,0,0,0,0,NA,1
"412",0,"B1",35,30.9578313253012,5.91567369643062,0.191026411707346,1.13004991906067,0.10289622202287,0.326465541451645,0.000913164964337354
"413",1,"A1",35,9.1355421686747,3.38777819446509,0.370429454261215,1.25493282773375,0.187512307774933,0.400288691779592,0
"414",1,"Anonsense1",35,9.39759036144578,3.87474512261439,0.41187434547468,1.59590811125801,0.20984691954376,0.418184035310559,4.59466172397782e-06
"415",1,"Aprime1",35,0.819277108433735,1.42608057986212,1.71966712376226,2.45238388902471,0.340840181919732,0.711520037139041,0
"416",1,"B1",35,26.7740963855422,8.21833063313442,0.306836210370368,2.52168142704167,0.165611693057884,0.334745738551847,0.054735887729515
"417",2,"A1",35,0,0,0,0,0,NA,1
"418",2,"Anonsense1",35,18.5843373493976,5.14462690235175,0.276677076772431,1.42340033242749,0.14760981792442,0.347479393525869,2.02017846069324e-05
"419",2,"Aprime1",35,1.48192771084337,1.88562022801659,1.2638817647208,2.38320102137884,0.378896654579483,0.650128965112959,0
"420",2,"B1",35,0.13855421686747,1.00094593632444,6.73791668409798,6.74429032424049,0.118489832345254,0.896832077834393,0.540713065262476
"421",0,"A1",36,267.331325301205,42.4973983286451,0.158963071948434,6.75551698813767,0.0903295962287964,0.412328198086868,0.191879867824271
"422",0,"Anonsense1",36,0,0,0,0,0,NA,1
"423",0,"Aprime1",36,0,0,0,0,0,NA,1
"424",0,"B1",36,307.114457831325,56.8969400257809,0.185256949015207,10.5405535174774,0.105106978444601,0.396679601706974,0.871814838928106
"425",1,"A1",36,139.801204819277,28.9768570807492,0.207257044370695,6.00565775370811,0.115775127206297,0.324956508261011,0.819859269577098
"426",1,"Anonsense1",36,135.036144578313,31.0311005801874,0.229781462307444,7.13037166832484,0.128464615703092,0.344493604819251,0.861609280662729
"427",1,"Aprime1",36,20.7379518072289,23.930930434101,1.15341170330669,27.6022152337102,0.544390253267469,0.625395560833955,0.00362638724225817
"428",1,"B1",36,296.096385542169,60.243938047644,0.203453694311042,12.2568517556387,0.113993790971502,0.403947449570845,0.991729641797167
"429",2,"A1",36,0,0,0,0,0,NA,1
"430",2,"Anonsense1",36,276.361445783133,42.6188271839078,0.154208503932604,6.57218557939263,0.0871179431247425,0.380317624211827,0.981663679966927
"431",2,"Aprime1",36,39.7680722891566,30.2487742412895,0.760438414948912,23.0023299381937,0.397480650344266,0.555965124115422,0.637425620084493
"432",2,"B1",36,1.23192771084337,5.80216168859672,4.67189969105091,27.1071174003824,0.527929531892753,0.804078587462195,0.995933837477633
"433",0,"A1",37,849.036144578313,134.535359813232,0.158454709054771,21.3177612967846,0.0888482067399045,0.363454042653558,0.990436043126254
"434",0,"Anonsense1",37,0,0,0,0,0,NA,1
"435",0,"Aprime1",37,0,0,0,0,0,NA,1
"436",0,"B1",37,772.406626506024,192.605855114103,0.249354879872722,48.0272098647599,0.141787267385082,0.403660349614658,0.366501093644556
"437",1,"A1",37,417.081325301205,102.310155842764,0.24529437472448,25.0961057054148,0.138761952560138,0.364483925465585,0.912920924452137
"438",1,"Anonsense1",37,430.457831325301,93.1822177718357,0.21646731995037,20.170904948101,0.121247577223529,0.327839179026968,0.995331973674956
"439",1,"Aprime1",37,45.460843373494,58.5674525515685,1.28802213036824,75.4361750057124,0.596636855363106,0.662334247931596,0.540713065262476
"440",1,"B1",37,675.635542168675,210.693208477389,0.311839855852686,65.7025397607291,0.177101040478201,0.387423873672653,0.991358859247823
"441",2,"A1",37,0,0,0,0,0,NA,1
"442",2,"Anonsense1",37,861.03313253012,136.183639961556,0.158161228882215,21.5389718499729,0.0884656219525106,0.318109653761827,0.9921721887109
"443",2,"Aprime1",37,104.765060240964,79.4064399341609,0.757875392784698,60.1801868547368,0.410587099780337,0.565575294717504,0.971594529580654
"444",2,"B1",37,0.469879518072289,5.0396310932882,10.5018674552579,52.925537765109,0.317116827967608,0.924281053494374,1
"445",0,"A1",38,215.168674698795,39.0304147502901,0.181386072783116,7.07957365065131,0.100077240183563,0.292868391798963,0.533848012781437
"446",0,"Anonsense1",38,0,0,0,0,0,NA,1
"447",0,"Aprime1",38,0,0,0,0,0,NA,1
"448",0,"B1",38,346.120481927711,31.1810414125906,0.0900846444928325,2.80893303056951,0.0505853897001354,0.336182829691922,0.803954503449238
"449",1,"A1",38,111.421686746988,26.8521162029795,0.240973792884862,6.47065628841702,0.135939697058516,0.407239405247749,0.404280223866383
"450",1,"Anonsense1",38,110.701807228916,25.1401797369756,0.227077674606052,5.7087735538506,0.126564421363491,0.325340595298487,0.342421464987047
"451",1,"Aprime1",38,21.210843373494,19.133435166758,0.901634059966565,17.251356830511,0.456672091131001,0.546651845506754,0.103356249050066
"452",1,"B1",38,332.231927710843,42.5831030971733,0.128168962269669,5.45783213418703,0.0700817878366756,0.348735081263338,0.516685381578841
"453",2,"A1",38,0,0,0,0,0,NA,1
"454",2,"Anonsense1",38,220.153614457831,32.863223168875,0.1492672767469,4.90540382754362,0.0829028082694288,0.290816192669223,0.627657470560251
"455",2,"Aprime1",38,33.5873493975904,25.609929323646,0.762260409908491,19.5214352239699,0.389505334758873,0.533411966958379,0.588768432629746
"456",2,"B1",38,120.126506024096,64.9752610776263,0.540845270334347,35.1415626425736,0.304080248981204,0.42517341281216,0.778711599506917
"457",0,"A1",39,75.6084337349398,14.3416550875826,0.189658187550584,2.72001231038654,0.105198808918145,0.359559524630993,0.404280223866383
"458",0,"Anonsense1",39,0,0,0,0,0,NA,1
"459",0,"Aprime1",39,0,0,0,0,0,NA,1
"460",0,"B1",39,124.996987951807,13.3725376916296,0.106974321281823,1.43051814337767,0.0595870849226074,0.314266858679577,0.2753390115662
"461",1,"A1",39,40.3313253012048,10.0005368763537,0.247898074782759,2.47911383844206,0.136028152838727,0.363947410348927,0.0884087722577303
"462",1,"Anonsense1",39,39.7620481927711,10.6482062099735,0.267730898805178,2.85085381925908,0.146551401794275,0.336987375551901,0.109374302080768
"463",1,"Aprime1",39,11.9307228915663,9.89543619462484,0.828713327030978,8.20047985127031,0.404177857481639,0.50027144161331,0.0354795963294635
"464",1,"B1",39,121.081325301205,16.0168721668328,0.132271012204979,2.11856789386474,0.0718289258288984,0.307024546640618,0.540713065262476
"465",2,"A1",39,0,0,0,0,0,NA,1
"466",2,"Anonsense1",39,79.5060240963855,14.8930718449308,0.187296485383601,2.789420013121,0.102953493110424,0.283236411847313,0.404280223866383
"467",2,"Aprime1",39,15.7469879518072,9.70575357875814,0.615965031416106,5.97840480805674,0.317243434168328,0.483732459911893,0.054735887729515
"468",2,"B1",39,31.8192771084337,17.230721231528,0.541348179942245,9.32781957777986,0.294183341294694,0.423551448786816,0.540713065262476
"469",0,"A1",40,311.484939759036,52.6690896554356,0.169084896519279,8.90554757415394,0.0945181564854047,0.324662051131998,0.990761570423375
"470",0,"Anonsense1",40,0,0,0,0,0,NA,1
"471",0,"Aprime1",40,0,0,0,0,0,NA,1
"472",0,"B1",40,366.816265060241,66.1800572403833,0.180412537334302,11.9397120476669,0.101868547769262,0.361654882897302,0.803486716210183
"473",1,"A1",40,168.427710843373,34.3967988858832,0.204210795276528,7.024197655453,0.113703668005355,0.324382189576443,0.540713065262476
"474",1,"Anonsense1",40,170.174698795181,37.3048949701075,0.219202403237229,8.17732262995998,0.123989217471682,0.419166326371973,0.419973104128874
"475",1,"Aprime1",40,86.4638554216867,55.2031832312889,0.638380039401417,35.2406102862738,0.3507188752254,0.484133942226926,0.99002267512991
"476",1,"B1",40,354.987951807229,69.6950619993363,0.196325251017736,13.6829005417163,0.109423122482824,0.307957921016141,0.924352322847946
"477",2,"A1",40,0,0,0,0,0,NA,1
"478",2,"Anonsense1",40,350.231927710843,48.944605890941,0.13974513620011,6.83977061649026,0.0780597800475629,0.31986935719312,0.899383100216396
"479",2,"Aprime1",40,133.710843373494,49.1815872308877,0.367792978193528,18.088642439933,0.206602503386231,0.421663580454418,0.607369775394517
