,KO_Gene,Paralog,Perc_ID,Paralog_expr,Paralog_expr_count,CTRL_expr,CTRL_expr_count,FC2,KO_FC2,upreg
338,Trim71,Trim39,14.5161,32.46097282201403,509.5,30.128382604760997,744.0,0.10644488245153444,-1.7960560975768265,0
339,Trim71,Trim41,12.381,137.60443928183537,1812.5,101.50987380558263,2099.0,0.4385045078455358,-1.7960560975768265,0
342,Trim71,Trim44,10.1449,23.11396520416605,2885.5,14.41539825462349,2758.5,0.6805222147529701,-1.7960560975768265,1
343,Trim71,Trim45,10.7001,6.7409337195767645,102.5,7.474901360161713,182.0,-0.1491061014717852,-1.7960560975768265,0
348,Trim71,Trim56,9.26431,14.385334383911431,171.0,26.39728681878489,511.0,-0.8791315980238208,-1.7960560975768265,0
325,Trim71,Trim24,6.66032,36.528994383043255,4110.0,35.499943760803134,6289.5,0.040618522091222006,-1.7960560975768265,0
352,Trim71,Trim63,16.338,11.94721913678444,192.0,8.68610966493278,212.5,0.4559831362453982,-1.7960560975768265,0
357,Trim71,Trim7,14.902,7.7553527870747665,213.0,7.00060433322534,298.0,0.14522889062570712,-1.7960560975768265,0
359,Trim71,Trim8,9.80036,224.76587151224416,4109.0,142.8430596213404,4096.5,0.6538709123624786,-1.7960560975768265,1
361,Trim71,Triml1,14.0426,103.64654591317003,1453.5,119.84793667733732,2648.5,-0.2096337589313742,-1.7960560975768265,0
362,Trim71,Triml2,12.5,143.87087200937725,2307.5,208.0300916431574,5276.0,-0.5334312382625187,-1.7960560975768265,0
335,Trim71,Trim35,16.6667,90.22271509020423,1555.0,101.2837036646427,2752.0,-0.16804599950870874,-1.7960560975768265,0
349,Trim71,Trim6,13.9344,237.73479640249292,4692.0,274.62829587755414,8541.5,-0.20872927663956975,-1.7960560975768265,0
332,Trim71,Trim33,6.40351,27.501267110649767,2551.5,32.78107070366137,4822.5,-0.2541011057801885,-1.7960560975768265,0
321,Trim71,Trim16,12.2302,5.415806017476442,163.5,5.615704757510778,269.5,-0.05309186161421316,-1.7960560975768265,0
330,Trim71,Trim3,34.543,13.531841690114994,441.5,8.515522073278769,417.0,0.666528334582472,-1.7960560975768265,1
331,Trim71,Trim32,11.4504,45.23319536151892,603.0,32.05888176644684,667.5,0.4960774471123027,-1.7960560975768265,0
312,Trim71,Bspry,10.6996,11.057765740860484,210.0,3.86521677196534,94.0,1.515287308940927,-1.7960560975768265,1
314,Trim71,Pml,6.21469,138.9856698447453,5291.5,128.50022664643922,7706.5,0.10963512052212074,-1.7960560975768265,0
317,Trim71,Trim11,15.1139,60.683276971495864,966.5,33.755237275455315,835.0,0.8456842468087382,-1.7960560975768265,1
318,Trim71,Trim12c,13.4809,3.6697853185220914,47.0,9.614380981391411,240.5,-1.3980925885953948,-1.7960560975768265,0
319,Trim71,Trim13,13.0221,73.84183447854912,679.0,99.73120369563306,1452.0,-0.4349610261695389,-1.7960560975768265,0
315,Trim71,Rnf135,6.23501,6.371171580552996,103.0,13.651945173597717,383.5,-1.1096526860965967,-1.7960560975768265,0
323,Trim71,Trim2,31.6883,12.892101345609488,2114.0,5.817034736660462,1346.5,1.1479795816855236,-1.7960560975768265,1
326,Trim71,Trim25,10.5678,213.30622433049035,5388.5,160.43451725474353,6371.0,0.41091632496363867,-1.7960560975768265,0
327,Trim71,Trim26,13.3945,66.21867088849316,1758.0,56.038254259782505,2337.5,0.23944068932719675,-1.7960560975768265,0
328,Trim71,Trim27,15.2047,185.39910143630715,3421.0,153.28612141237767,4440.0,0.27408212592662323,-1.7960560975768265,0
329,Trim71,Trim28,8.27338,1164.9129947881852,45128.0,710.5584982057073,43199.0,0.712582546926544,-1.7960560975768265,1
363,Tsc2,Ralgapa1,12.6084,4.175953945585098,1286.5,5.3308647542010235,1802.5,-0.36635438197636655,0.1288564184218357,0
399,Usp7,Usp40,11.8219,5.997940216038227,565.5,6.117787307282075,619.5,-0.02929939252221682,0.25013918724675344,0
394,Usp7,Usp35,12.9832,7.455967889391998,259.0,6.328621586013499,229.5,0.23241045720905576,0.25013918724675344,0
395,Usp7,Usp36,14.1166,48.102135370536516,2577.5,39.57366073439577,2249.0,0.2813200224819219,0.25013918724675344,0
396,Usp7,Usp37,8.98876,22.461653305692508,4197.0,23.492657585125183,4665.0,-0.06497838401514781,0.25013918724675344,0
397,Usp7,Usp38,12.476,32.56945668928141,1929.0,40.22251298600644,2560.0,-0.30493948873483356,0.25013918724675344,0
398,Usp7,Usp4,11.2266,56.31063802086839,4420.0,52.19967707101914,4367.0,0.10905369705947343,0.25013918724675344,0
393,Usp7,Usp34,3.94225,29.91157922942275,9511.0,29.225997009893838,9882.0,0.033401148710075566,0.25013918724675344,0
400,Usp7,Usp42,9.7432,34.460177945912285,1316.5,35.353529214577605,1436.5,-0.03693959935178348,0.25013918724675344,0
409,Usp7,Usp51,13.3132,30.084601709623353,150.5,27.638091016158672,150.0,0.10646404255100089,0.25013918724675344,0
403,Usp7,Usp45,11.4391,15.077597309010873,1778.5,18.41151056614359,2355.5,-0.2886781143163686,0.25013918724675344,0
404,Usp7,Usp47,12.2093,17.12906604114765,2555.0,18.492717284521106,2942.0,-0.11065284398789475,0.25013918724675344,0
405,Usp7,Usp48,14.5437,99.25036469117886,11429.0,100.7633043253042,12342.0,-0.02189320234820041,0.25013918724675344,0
406,Usp7,Usp49,13.5766,4.497646458847914,351.0,6.034415234707148,539.0,-0.42409957406843835,0.25013918724675344,0
407,Usp7,Usp5,10.2564,264.1704155045759,6832.0,240.90660055308155,6618.5,0.1329699973254065,0.25013918724675344,0
410,Usp7,Usp8,9.53254,36.59828829131816,3317.5,38.48946181756844,3721.0,-0.07268732829074381,0.25013918724675344,0
392,Usp7,Usp33,14.7415,31.049662529187444,2532.5,33.10750134734613,2892.5,-0.09291107889671152,0.25013918724675344,0
402,Usp7,Usp44,14.9086,11.023927284058061,478.5,7.147172430994981,311.0,0.6248525024263977,0.25013918724675344,1
411,Usp7,Usp9x,6.10807,98.25367984189549,17771.0,90.73716361885243,17417.5,0.11480120851004452,0.25013918724675344,0
391,Usp7,Usp32,6.98254,7.564567875519737,1832.0,9.232009551841163,2445.0,-0.2873978648819756,0.25013918724675344,0
389,Usp7,Usp30,16.6344,6.346133212965373,572.0,5.907118012736888,554.0,0.10213711073209361,0.25013918724675344,0
390,Usp7,Usp31,10.0446,12.139065336236015,1304.0,13.610958989616151,1570.0,-0.16512974402094208,0.25013918724675344,0
365,Usp7,Usp1,9.82143,263.23345212071854,5509.0,273.4755734572204,6106.0,-0.05515958085630986,0.25013918724675344,0
366,Usp7,Usp10,9.45776,90.05661832550898,7561.0,101.77713786578816,9080.5,-0.17686499173848075,0.25013918724675344,0
367,Usp7,Usp11,11.1835,59.88077958779821,1759.5,56.91326969021774,1770.0,0.07319973725531743,0.25013918724675344,0
369,Usp7,Usp14,13.9959,67.6556637848058,6195.5,80.7881297658353,7948.0,-0.25661125878481694,0.25013918724675344,0
371,Usp7,Usp16,12.0,38.358409411029186,1921.0,38.1075528410459,2040.5,0.00860506388828012,0.25013918724675344,0
373,Usp7,Usp17lb,19.4444,3.669737243203355,11.5,5.240042979579423,19.0,-0.5257092601752684,0.25013918724675344,0
370,Usp7,Usp15,12.4363,25.717211636271834,4065.0,27.320854973190308,4625.0,-0.08759653339350076,0.25013918724675344,0
379,Usp7,Usp20,14.3013,6.732149754775143,428.5,5.377527610803052,344.0,0.3217558441940967,0.25013918724675344,0
380,Usp7,Usp21,14.4876,137.51659567598216,1492.5,127.86576520373589,1462.0,0.10219113404029653,0.25013918724675344,0
381,Usp7,Usp22,16.1905,131.75159644243476,5472.5,150.77742942659927,6650.5,-0.19494293766505735,0.25013918724675344,0
382,Usp7,Usp24,3.28495,19.66311585904813,4176.0,19.60680216757665,4439.5,0.0038917502865140063,0.25013918724675344,0
385,Usp7,Usp27x,19.1781,23.588422864577637,183.5,23.54073804897084,196.5,0.0017708596622729236,0.25013918724675344,0
386,Usp7,Usp28,14.2721,42.83862246936006,4294.5,33.39590938460397,3533.5,0.3591339810519051,0.25013918724675344,0
388,Usp7,Usp3,16.7308,5.81279405942884,675.5,7.476389829764441,971.5,-0.36335143965644023,0.25013918724675344,0
377,Usp7,Usp19,8.1295,242.28414198810395,5095.5,175.0273633559725,3895.5,0.46863931811235054,0.25013918724675344,0
448,Usp9x,Usp42,12.1601,38.58328845844278,1076.0,35.353529214577605,1436.5,0.1254888642206045,0.2898574645941336,0
442,Usp9x,Usp35,16.1546,8.774502667559855,230.5,6.328621586013499,229.5,0.47142445008646683,0.2898574645941336,0
443,Usp9x,Usp36,16.7577,46.79020697289601,1820.0,39.57366073439577,2249.0,0.23954065250941414,0.2898574645941336,0
444,Usp9x,Usp37,16.2411,21.680426685912728,2938.5,23.492657585125183,4665.0,-0.11604205617083833,0.2898574645941336,0
446,Usp9x,Usp4,15.2807,56.235179870343714,3242.0,52.19967707101914,4367.0,0.10721017946556782,0.2898574645941336,0
447,Usp9x,Usp40,12.3887,5.944969853754854,412.5,6.117787307282075,619.5,-0.04170547275019588,0.2898574645941336,0
450,Usp9x,Usp44,21.519,7.716008906005895,235.5,7.147172430994981,311.0,0.10845896525954157,0.2898574645941336,0
459,Usp9x,Usp8,15.3071,36.15605449073389,2396.0,38.48946181756844,3721.0,-0.09027036222579135,0.2898574645941336,0
452,Usp9x,Usp47,12.6453,13.422700292881235,1431.0,18.492717284521106,2942.0,-0.46245305007344273,0.2898574645941336,0
453,Usp9x,Usp48,13.8783,119.20404963707625,9968.5,100.7633043253042,12342.0,0.2412135815167819,0.2898574645941336,0
454,Usp9x,Usp49,22.0438,4.5277546486141045,254.5,6.034415234707148,539.0,-0.4205438717934743,0.2898574645941336,0
455,Usp9x,Usp5,15.7343,287.1226110675319,5396.0,240.90660055308155,6618.5,0.2524730697066892,0.2898574645941336,0
457,Usp9x,Usp51,18.9107,22.116269406522523,83.5,27.638091016158672,150.0,-0.33986883241468013,0.2898574645941336,0
458,Usp9x,Usp7,13.6483,104.40654195647349,13851.0,95.28762401704586,18494.0,0.13121271623327957,0.2898574645941336,0
441,Usp9x,Usp34,5.80233,30.337125515337235,6942.5,29.225997009893838,9882.0,0.04544120819011293,0.2898574645941336,0
451,Usp9x,Usp45,17.0972,15.89622521764343,1375.0,18.41151056614359,2355.5,-0.21228199703438322,0.2898574645941336,0
440,Usp9x,Usp33,16.7217,30.01500747054745,1793.5,33.10750134734613,2892.5,-0.14151054977198768,0.2898574645941336,0
445,Usp9x,Usp38,16.8906,35.95643681162741,1560.5,40.22251298600644,2560.0,-0.16210639368381632,0.2898574645941336,0
438,Usp9x,Usp31,15.4018,12.575251512910697,989.0,13.610958989616151,1570.0,-0.11418155042265435,0.2898574645941336,0
439,Usp9x,Usp32,12.9052,8.14427067297994,1455.0,9.232009551841163,2445.0,-0.1809194949000219,0.2898574645941336,0
413,Usp9x,Usp1,15.8163,234.84441754815978,3578.5,273.4755734572204,6106.0,-0.22031437846714064,0.2898574645941336,0
414,Usp9x,Usp10,17.7806,109.2312127108579,6691.5,101.77713786578816,9080.5,0.10197163770474935,0.2898574645941336,0
417,Usp9x,Usp14,21.7039,57.343972376283396,3825.5,80.7881297658353,7948.0,-0.49507431648961653,0.2898574645941336,0
418,Usp9x,Usp15,15.6983,23.025529256270346,2661.5,27.320854973190308,4625.0,-0.2470161224613024,0.2898574645941336,0
419,Usp9x,Usp16,16.7273,30.57470476536896,1113.5,38.1075528410459,2040.5,-0.3179251261529627,0.2898574645941336,0
421,Usp9x,Usp17lb,23.0769,1.1418587943849912,0.5,5.240042979579423,19.0,-2.2094147190418996,0.2898574645941336,0
425,Usp9x,Usp19,15.3237,289.21438551110816,4407.0,175.0273633559725,3895.5,0.7236451801991778,0.2898574645941336,1
415,Usp9x,Usp11,14.4408,47.057388358138866,1010.0,56.91326969021774,1770.0,-0.2757046748498342,0.2898574645941336,0
428,Usp9x,Usp21,17.3145,173.80840061385382,1372.5,127.86576520373589,1462.0,0.44256093944311814,0.2898574645941336,0
429,Usp9x,Usp22,24.0,151.2332017031427,4617.5,150.77742942659927,6650.5,0.0020481913501861626,0.2898574645941336,0
430,Usp9x,Usp24,6.79908,23.578618265597683,3624.0,19.60680216757665,4439.5,0.25305091999855206,0.2898574645941336,0
433,Usp9x,Usp27x,25.5708,25.2043048843627,145.0,23.54073804897084,196.5,0.09805753358607205,0.2898574645941336,0
434,Usp9x,Usp28,12.8449,43.98258016730138,3230.0,33.39590938460397,3533.5,0.39675534705989723,0.2898574645941336,0
436,Usp9x,Usp3,25.3846,4.0856377952245495,320.0,7.476389829764441,971.5,-0.8731597656508697,0.2898574645941336,0
427,Usp9x,Usp20,17.7948,6.269272606869075,286.0,5.377527610803052,344.0,0.22112211628695844,0.2898574645941336,0
437,Usp9x,Usp30,19.3424,7.36226198710292,492.0,5.907118012736888,554.0,0.3173446288799945,0.2898574645941336,0
484,Zfp281,Zfp276,11.7264,16.911576438443987,361.0,10.317240698830293,276.0,0.7128131446936783,-0.7637647059441941,1
485,Zfp281,Zfp296,12.1348,374.1775547495519,1833.0,240.91313942819966,1543.0,0.6352095965801663,-0.7637647059441941,1
487,Zfp281,Zfp384,13.8699,29.856636441287584,1207.0,24.484074273957802,1285.5,0.2858342308357732,-0.7637647059441941,0
488,Zfp281,Zfp410,12.7615,26.787454779490538,1011.0,24.334445652573066,1198.0,0.13841435004353972,-0.7637647059441941,0
492,Zfp281,Zfp653,8.98876,10.578763782085733,224.5,7.371489746378454,194.5,0.510370946586048,-0.7637647059441941,1
490,Zfp281,Zfp523,15.669,5.0353998075121345,168.5,7.960641496509313,381.5,-0.6636229826775274,-0.7637647059441941,0
493,Zfp281,Zfp692,11.2994,54.576657384113766,591.0,32.77831623231995,457.5,0.7352311400581051,-0.7637647059441941,1
494,Zfp281,Zfp91,9.96504,62.72845354951755,2616.0,75.56197774365869,4144.5,-0.2689757659184122,-0.7637647059441941,0
483,Zfp281,Zfp148,33.6272,14.403969475345761,2414.0,13.206558897288202,2874.5,0.1252116758191572,-0.7637647059441941,0
489,Zfp281,Zfp451,7.95455,43.210110850942364,3267.5,28.01153995489629,2734.5,0.625146696067788,-0.7637647059441941,1
482,Zfp281,Zfp143,12.2257,18.183237019989562,860.0,19.476414966021608,1206.0,-0.10391457074082751,-0.7637647059441941,0
470,Zfp281,Snai1,15.5303,18.829051754109944,120.0,8.109867826040565,62.5,1.2151448641456926,-0.7637647059441941,1
478,Zfp281,Zbtb32,9.24731,32.11784021625938,420.5,20.985034354390418,352.0,0.6090278768972095,-0.7637647059441941,1
462,Zfp281,Hic2,10.3393,48.886216193461095,2089.5,72.32630984561538,4062.5,-0.5665858890296982,-0.7637647059441941,0
480,Zfp281,Zbtb45,9.03846,122.18914997646597,1088.0,75.06594402072344,866.0,0.6994845481197003,-0.7637647059441941,1
464,Zfp281,Mtf1,14.963,12.853938043973134,823.5,11.230614115172887,931.0,0.19456765754397976,-0.7637647059441941,0
465,Zfp281,Patz1,13.8282,98.80231692910561,2891.0,98.505105060202,3755.5,0.0014876960850652085,-0.7637647059441941,0
463,Zfp281,Maz,15.6187,904.3105488998559,6470.0,669.469362098597,6257.0,0.43341231523066,-0.7637647059441941,0
471,Zfp281,Snai2,17.4721,4.032396818339003,15.5,9.948704945269085,60.0,-1.3118279558526278,-0.7637647059441941,0
473,Zfp281,Vezf1,18.1467,39.93862624829402,933.5,55.783615979831865,1720.0,-0.48209272395101044,-0.7637647059441941,0
474,Zfp281,Zbtb1,7.29313,26.40404219477324,989.5,27.36496316218637,1343.5,-0.051946249350939,-0.7637647059441941,0
476,Zfp281,Zbtb18,8.09793,28.020024765466253,330.5,53.33849610047393,842.0,-0.9306193150371227,-0.7637647059441941,0
468,Zfp281,Prdm14,11.2299,69.9969065878829,1379.0,60.51152904292002,1556.5,0.21006895992208974,-0.7637647059441941,0
500,Zfp423,Zfp786,16.9884,5.794187193391332,124.5,6.179121683453333,115.5,-0.09468551396233083,-0.16380235509357008,0
495,Zfp423,Zbtb39,14.4663,98.15205537473304,1702.5,85.19993520246285,1255.5,0.2036115548793429,-0.16380235509357008,0
496,Zfp423,Zfp445,13.3874,49.62633500935014,2350.0,46.48678704445764,1867.5,0.0940790941874477,-0.16380235509357008,0
497,Zfp423,Zfp462,8.61723,9.830614493259691,2729.0,15.493173162967405,3831.5,-0.6636199604972748,-0.16380235509357008,0
499,Zfp423,Zfp597,19.8091,12.337552520536072,669.0,13.471635888895452,624.5,-0.1269026915565605,-0.16380235509357008,0
501,Zfp532,Zfp65,22.5641,21.97423621551701,1041.5,23.108527558537567,1006.5,-0.07266100722517513,0.44828767577195894,0
